station_name,date,count
207TH STREET-BROADWAY,2012-07-06,43575
207TH STREET-BROADWAY,2012-07-13,46838
207TH STREET-BROADWAY,2012-07-20,46129
207TH STREET-BROADWAY,2012-07-27,47116
207TH STREET-BROADWAY,2012-08-03,46311
207TH STREET-BROADWAY,2012-08-10,45740
207TH STREET-BROADWAY,2012-08-17,45374
207TH STREET-BROADWAY,2012-08-24,45476
207TH STREET-BROADWAY,2012-08-31,45941
207TH STREET-BROADWAY,2012-09-07,44091
207TH STREET-BROADWAY,2012-09-14,48018
207TH STREET-BROADWAY,2012-09-21,47353
207TH STREET-BROADWAY,2012-09-28,48232
20TH AVENUE-62ND STREET,2010-06-04,18667
20TH AVENUE-62ND STREET,2010-06-11,19647
20TH AVENUE-62ND STREET,2010-06-18,20224
20TH AVENUE-62ND STREET,2010-06-25,19756
20TH AVENUE-62ND STREET,2010-07-02,20112
20TH AVENUE-62ND STREET,2010-07-09,17596
20TH AVENUE-62ND STREET,2010-07-16,18270
20TH AVENUE-62ND STREET,2010-07-23,19007
20TH AVENUE-62ND STREET,2010-07-30,19409
20TH AVENUE-62ND STREET,2010-08-06,18744
20TH AVENUE-62ND STREET,2010-08-13,19711
20TH AVENUE-62ND STREET,2010-08-20,19406
20TH AVENUE-62ND STREET,2010-08-27,18353
20TH AVENUE-62ND STREET,2010-09-03,18328
20TH AVENUE-62ND STREET,2010-09-10,15871
20TH AVENUE-62ND STREET,2010-09-17,20754
20TH AVENUE-62ND STREET,2010-09-24,20629
20TH AVENUE-62ND STREET,2010-10-01,19011
20TH AVENUE-62ND STREET,2010-10-08,19208
20TH AVENUE-62ND STREET,2010-10-15,15594
20TH AVENUE-62ND STREET,2010-10-22,16434
20TH AVENUE-62ND STREET,2010-10-29,19568
20TH AVENUE-62ND STREET,2010-11-05,18511
20TH AVENUE-62ND STREET,2010-11-12,16033
20TH AVENUE-62ND STREET,2010-11-19,18140
20TH AVENUE-62ND STREET,2010-11-26,13582
20TH AVENUE-62ND STREET,2010-12-03,16160
20TH AVENUE-62ND STREET,2010-12-10,18740
20TH AVENUE-62ND STREET,2010-12-17,18403
20TH AVENUE-62ND STREET,2010-12-24,16906
20TH AVENUE-62ND STREET,2010-12-31,7268
20TH AVENUE-62ND STREET,2011-01-07,16983
20TH AVENUE-62ND STREET,2011-01-14,18391
20TH AVENUE-62ND STREET,2011-01-21,17613
20TH AVENUE-62ND STREET,2011-01-28,17516
20TH AVENUE-62ND STREET,2011-02-04,19088
20TH AVENUE-62ND STREET,2011-02-11,19301
20TH AVENUE-62ND STREET,2011-02-18,19276
20TH AVENUE-62ND STREET,2011-02-25,15336
20TH AVENUE-62ND STREET,2011-03-04,16961
20TH AVENUE-62ND STREET,2011-03-11,16880
20TH AVENUE-62ND STREET,2011-03-18,19025
20TH AVENUE-62ND STREET,2011-03-25,19299
20TH AVENUE-62ND STREET,2011-04-01,19375
20TH AVENUE-62ND STREET,2011-04-08,19410
20TH AVENUE-62ND STREET,2011-04-15,19323
20TH AVENUE-62ND STREET,2011-04-22,17445
20TH AVENUE-62ND STREET,2011-04-29,18236
20TH AVENUE-62ND STREET,2011-05-06,19448
20TH AVENUE-62ND STREET,2011-05-20,18260
20TH AVENUE-62ND STREET,2011-05-27,19610
20TH AVENUE-62ND STREET,2011-06-03,18147
20TH AVENUE-62ND STREET,2011-06-10,18981
20TH AVENUE-62ND STREET,2011-06-17,18872
20TH AVENUE-62ND STREET,2011-06-24,19356
20TH AVENUE-62ND STREET,2011-07-01,14622
20TH AVENUE-62ND STREET,2011-07-08,16773
20TH AVENUE-62ND STREET,2011-07-15,18443
20TH AVENUE-62ND STREET,2011-07-22,18367
20TH AVENUE-62ND STREET,2011-07-29,18471
20TH AVENUE-62ND STREET,2011-08-05,18765
20TH AVENUE-62ND STREET,2011-08-12,19880
20TH AVENUE-62ND STREET,2011-08-19,16907
20TH AVENUE-62ND STREET,2011-08-26,18573
20TH AVENUE-62ND STREET,2011-09-02,14592
20TH AVENUE-62ND STREET,2011-09-09,18948
20TH AVENUE-62ND STREET,2011-09-16,24784
20TH AVENUE-62ND STREET,2011-09-23,24792
20TH AVENUE-62ND STREET,2011-09-30,18984
20TH AVENUE-62ND STREET,2011-10-07,26139
20TH AVENUE-62ND STREET,2011-10-14,24593
20TH AVENUE-62ND STREET,2011-10-21,26554
20TH AVENUE-62ND STREET,2011-10-28,26959
20TH AVENUE-62ND STREET,2011-11-04,24900
20TH AVENUE-62ND STREET,2011-11-11,24413
20TH AVENUE-62ND STREET,2011-11-18,27055
20TH AVENUE-62ND STREET,2011-11-25,22267
20TH AVENUE-62ND STREET,2011-12-02,26689
20TH AVENUE-62ND STREET,2011-12-09,27029
20TH AVENUE-62ND STREET,2011-12-16,26970
20TH AVENUE-62ND STREET,2011-12-23,26195
20TH AVENUE-62ND STREET,2011-12-30,17444
20TH AVENUE-62ND STREET,2012-01-06,23107
20TH AVENUE-62ND STREET,2012-01-13,26523
20TH AVENUE-62ND STREET,2012-01-20,23993
20TH AVENUE-62ND STREET,2012-01-27,19860
20TH AVENUE-62ND STREET,2012-02-03,26003
20TH AVENUE-62ND STREET,2012-02-10,26262
20TH AVENUE-62ND STREET,2012-02-17,25959
20TH AVENUE-62ND STREET,2012-02-24,19435
20TH AVENUE-62ND STREET,2012-03-02,25881
20TH AVENUE-62ND STREET,2012-03-09,26475
20TH AVENUE-62ND STREET,2012-03-16,26401
20TH AVENUE-62ND STREET,2012-03-23,26928
20TH AVENUE-62ND STREET,2012-03-30,21170
20TH AVENUE-62ND STREET,2012-04-06,25280
20TH AVENUE-62ND STREET,2012-04-13,19374
20TH AVENUE-62ND STREET,2012-04-20,26961
20TH AVENUE-62ND STREET,2012-04-27,26027
20TH AVENUE-62ND STREET,2012-05-04,26868
20TH AVENUE-62ND STREET,2012-05-11,26945
20TH AVENUE-62ND STREET,2012-05-18,24110
20TH AVENUE-62ND STREET,2012-05-25,24096
20TH AVENUE-62ND STREET,2012-06-01,23593
20TH AVENUE-62ND STREET,2012-06-08,25429
20TH AVENUE-62ND STREET,2012-06-15,20479
20TH AVENUE-62ND STREET,2012-06-22,19535
20TH AVENUE-62ND STREET,2012-06-29,20540
20TH AVENUE-62ND STREET,2012-07-06,19570
20TH AVENUE-62ND STREET,2012-07-13,21504
20TH AVENUE-62ND STREET,2012-07-20,20948
20TH AVENUE-62ND STREET,2012-07-27,21416
20TH AVENUE-62ND STREET,2012-08-03,21209
20TH AVENUE-62ND STREET,2012-08-10,21259
20TH AVENUE-62ND STREET,2012-08-17,20953
20TH AVENUE-62ND STREET,2012-08-24,20257
20TH AVENUE-62ND STREET,2012-08-31,21112
20TH AVENUE-62ND STREET,2012-09-07,21504
20TH AVENUE-62ND STREET,2012-09-14,22153
20TH AVENUE-62ND STREET,2012-09-21,21055
20TH AVENUE-62ND STREET,2012-09-28,21617
20TH AVENUE-86TH STREET,2010-06-04,24637
20TH AVENUE-86TH STREET,2010-06-11,25148
20TH AVENUE-86TH STREET,2010-06-18,25862
20TH AVENUE-86TH STREET,2010-06-25,24766
20TH AVENUE-86TH STREET,2010-07-02,25608
20TH AVENUE-86TH STREET,2010-07-09,24978
20TH AVENUE-86TH STREET,2010-07-16,25942
20TH AVENUE-86TH STREET,2010-07-23,25580
20TH AVENUE-86TH STREET,2010-07-30,25477
20TH AVENUE-86TH STREET,2010-08-06,25929
20TH AVENUE-86TH STREET,2010-08-13,25994
20TH AVENUE-86TH STREET,2010-08-20,25608
20TH AVENUE-86TH STREET,2010-08-27,23520
20TH AVENUE-86TH STREET,2010-09-03,26157
20TH AVENUE-86TH STREET,2010-09-10,24433
20TH AVENUE-86TH STREET,2010-09-17,26369
20TH AVENUE-86TH STREET,2010-09-24,25649
20TH AVENUE-86TH STREET,2010-10-01,24555
20TH AVENUE-86TH STREET,2010-10-08,25237
20TH AVENUE-86TH STREET,2010-10-15,25044
20TH AVENUE-86TH STREET,2010-10-22,25939
20TH AVENUE-86TH STREET,2010-10-29,21054
20TH AVENUE-86TH STREET,2010-11-05,24811
20TH AVENUE-86TH STREET,2010-11-12,25322
20TH AVENUE-86TH STREET,2010-11-19,24975
20TH AVENUE-86TH STREET,2010-11-26,21977
20TH AVENUE-86TH STREET,2010-12-03,25573
20TH AVENUE-86TH STREET,2010-12-10,25758
20TH AVENUE-86TH STREET,2010-12-17,25267
20TH AVENUE-86TH STREET,2010-12-24,25378
20TH AVENUE-86TH STREET,2010-12-31,20161
20TH AVENUE-86TH STREET,2011-01-07,25589
20TH AVENUE-86TH STREET,2011-01-14,24982
20TH AVENUE-86TH STREET,2011-01-21,24055
20TH AVENUE-86TH STREET,2011-01-28,23877
20TH AVENUE-86TH STREET,2011-02-04,25732
20TH AVENUE-86TH STREET,2011-02-11,25990
20TH AVENUE-86TH STREET,2011-02-18,26191
20TH AVENUE-86TH STREET,2011-02-25,23891
20TH AVENUE-86TH STREET,2011-03-04,25632
20TH AVENUE-86TH STREET,2011-03-11,25480
20TH AVENUE-86TH STREET,2011-03-18,25780
20TH AVENUE-86TH STREET,2011-03-25,24901
20TH AVENUE-86TH STREET,2011-04-01,23924
20TH AVENUE-86TH STREET,2011-04-08,25546
20TH AVENUE-86TH STREET,2011-04-15,26161
20TH AVENUE-86TH STREET,2011-04-22,22609
20TH AVENUE-86TH STREET,2011-04-29,24399
20TH AVENUE-86TH STREET,2011-05-06,23567
20TH AVENUE-86TH STREET,2011-05-20,23046
20TH AVENUE-86TH STREET,2011-05-27,23381
20TH AVENUE-86TH STREET,2011-06-03,24603
20TH AVENUE-86TH STREET,2011-06-10,26559
20TH AVENUE-86TH STREET,2011-06-17,26137
20TH AVENUE-86TH STREET,2011-06-24,25834
20TH AVENUE-86TH STREET,2011-07-01,27144
20TH AVENUE-86TH STREET,2011-07-08,24542
20TH AVENUE-86TH STREET,2011-07-15,26362
20TH AVENUE-86TH STREET,2011-07-22,26823
20TH AVENUE-86TH STREET,2011-07-29,23964
20TH AVENUE-86TH STREET,2011-08-05,24725
20TH AVENUE-86TH STREET,2011-08-12,23979
20TH AVENUE-86TH STREET,2011-08-19,23669
20TH AVENUE-86TH STREET,2011-08-26,401
20TH AVENUE-86TH STREET,2011-09-02,17715
20TH AVENUE-86TH STREET,2011-09-09,21196
20TH AVENUE-86TH STREET,2011-09-16,25140
20TH AVENUE-86TH STREET,2011-09-23,25582
20TH AVENUE-86TH STREET,2011-09-30,20146
20TH AVENUE-86TH STREET,2011-10-07,24793
20TH AVENUE-86TH STREET,2011-10-14,24134
20TH AVENUE-86TH STREET,2011-10-21,39348
20TH AVENUE-86TH STREET,2011-10-28,25641
20TH AVENUE-86TH STREET,2011-11-04,25987
20TH AVENUE-86TH STREET,2011-11-11,26266
20TH AVENUE-86TH STREET,2011-11-18,25812
20TH AVENUE-86TH STREET,2011-11-25,22309
20TH AVENUE-86TH STREET,2011-12-02,27134
20TH AVENUE-86TH STREET,2011-12-09,25837
20TH AVENUE-86TH STREET,2011-12-16,24392
20TH AVENUE-86TH STREET,2011-12-23,25234
20TH AVENUE-86TH STREET,2011-12-30,23063
20TH AVENUE-86TH STREET,2012-01-06,24345
20TH AVENUE-86TH STREET,2012-01-13,25961
20TH AVENUE-86TH STREET,2012-01-20,23012
20TH AVENUE-86TH STREET,2012-01-27,24869
20TH AVENUE-86TH STREET,2012-02-03,27680
20TH AVENUE-86TH STREET,2012-02-10,27771
20TH AVENUE-86TH STREET,2012-02-17,26194
20TH AVENUE-86TH STREET,2012-02-24,22869
20TH AVENUE-86TH STREET,2012-03-02,26447
20TH AVENUE-86TH STREET,2012-03-09,26175
20TH AVENUE-86TH STREET,2012-03-16,27469
20TH AVENUE-86TH STREET,2012-03-23,27111
20TH AVENUE-86TH STREET,2012-03-30,20993
20TH AVENUE-86TH STREET,2012-04-06,24531
20TH AVENUE-86TH STREET,2012-04-13,25175
20TH AVENUE-86TH STREET,2012-04-20,26238
20TH AVENUE-86TH STREET,2012-04-27,27435
20TH AVENUE-86TH STREET,2012-05-04,27221
20TH AVENUE-86TH STREET,2012-05-11,27675
20TH AVENUE-86TH STREET,2012-05-18,24747
20TH AVENUE-86TH STREET,2012-05-25,28140
20TH AVENUE-86TH STREET,2012-06-01,26470
20TH AVENUE-86TH STREET,2012-06-08,28512
20TH AVENUE-86TH STREET,2012-06-15,24992
20TH AVENUE-86TH STREET,2012-06-22,26015
20TH AVENUE-86TH STREET,2012-06-29,24897
20TH AVENUE-86TH STREET,2012-07-06,23424
20TH AVENUE-86TH STREET,2012-07-13,21629
20TH AVENUE-86TH STREET,2012-07-20,21260
20TH AVENUE-86TH STREET,2012-07-27,22076
20TH AVENUE-86TH STREET,2012-08-03,22987
20TH AVENUE-86TH STREET,2012-08-10,23063
20TH AVENUE-86TH STREET,2012-08-17,23330
20TH AVENUE-86TH STREET,2012-08-24,23770
20TH AVENUE-86TH STREET,2012-08-31,24618
20TH AVENUE-86TH STREET,2012-09-07,22416
20TH AVENUE-86TH STREET,2012-09-14,26386
20TH AVENUE-86TH STREET,2012-09-21,25374
20TH AVENUE-86TH STREET,2012-09-28,25644
215TH STREET,2010-06-04,9452
215TH STREET,2010-06-11,10956
215TH STREET,2010-06-18,11807
215TH STREET,2010-06-25,11220
215TH STREET,2010-07-02,11239
215TH STREET,2010-07-09,9890
215TH STREET,2010-07-16,10857
215TH STREET,2010-07-23,10576
215TH STREET,2010-07-30,10653
215TH STREET,2010-08-06,10617
215TH STREET,2010-08-13,10778
215TH STREET,2010-08-20,10442
215TH STREET,2010-08-27,10013
215TH STREET,2010-09-03,10750
215TH STREET,2010-09-10,10282
215TH STREET,2010-09-17,11831
215TH STREET,2010-09-24,9610
215TH STREET,2010-10-01,8739
215TH STREET,2010-10-08,9200
215TH STREET,2010-10-15,7708
215TH STREET,2010-10-22,8917
215TH STREET,2010-10-29,11988
215TH STREET,2010-11-05,8372
215TH STREET,2010-11-12,8510
215TH STREET,2010-11-19,8198
215TH STREET,2010-11-26,6469
215TH STREET,2010-12-03,9601
215TH STREET,2010-12-10,10215
215TH STREET,2010-12-17,9807
215TH STREET,2010-12-24,8443
215TH STREET,2010-12-31,6987
215TH STREET,2011-01-07,9156
215TH STREET,2011-01-14,9697
215TH STREET,2011-01-21,9206
215TH STREET,2011-01-28,9345
215TH STREET,2011-02-04,10258
215TH STREET,2011-02-11,10414
215TH STREET,2011-02-18,10151
215TH STREET,2011-02-25,8100
215TH STREET,2011-03-04,10175
215TH STREET,2011-03-11,10151
215TH STREET,2011-03-18,8208
215TH STREET,2011-03-25,8273
215TH STREET,2011-04-01,10095
215TH STREET,2011-04-08,10066
215TH STREET,2011-04-15,8310
215TH STREET,2011-04-22,7437
215TH STREET,2011-04-29,9538
215TH STREET,2011-05-06,10129
215TH STREET,2011-05-20,9772
215TH STREET,2011-05-27,7962
215TH STREET,2011-06-03,8644
215TH STREET,2011-06-10,8452
215TH STREET,2011-06-17,10216
215TH STREET,2011-06-24,8600
215TH STREET,2011-07-01,10035
215TH STREET,2011-07-08,8848
215TH STREET,2011-07-15,10628
215TH STREET,2011-07-22,10053
215TH STREET,2011-07-29,9312
215TH STREET,2011-08-05,10097
215TH STREET,2011-08-12,9121
215TH STREET,2011-08-19,7568
215TH STREET,2011-08-26,9142
215TH STREET,2011-09-02,14064
215TH STREET,2011-09-09,10904
215TH STREET,2011-09-16,18072
215TH STREET,2011-09-23,18731
215TH STREET,2011-09-30,12012
215TH STREET,2011-10-07,18823
215TH STREET,2011-10-14,10087
215TH STREET,2011-10-21,14127
215TH STREET,2011-10-28,11962
215TH STREET,2011-11-04,11690
215TH STREET,2011-11-11,11860
215TH STREET,2011-11-18,12018
215TH STREET,2011-11-25,7439
215TH STREET,2011-12-02,11513
215TH STREET,2011-12-09,11410
215TH STREET,2011-12-16,11335
215TH STREET,2011-12-23,10522
215TH STREET,2011-12-30,7734
215TH STREET,2012-01-06,9790
215TH STREET,2012-01-13,11335
215TH STREET,2012-01-20,10477
215TH STREET,2012-01-27,11354
215TH STREET,2012-02-03,11624
215TH STREET,2012-02-10,11807
215TH STREET,2012-02-17,11604
215TH STREET,2012-02-24,9124
215TH STREET,2012-03-02,11603
215TH STREET,2012-03-09,12032
215TH STREET,2012-03-16,11628
215TH STREET,2012-03-23,12003
215TH STREET,2012-03-30,8781
215TH STREET,2012-04-06,9705
215TH STREET,2012-04-13,10910
215TH STREET,2012-04-20,9943
215TH STREET,2012-04-27,11687
215TH STREET,2012-05-04,11645
215TH STREET,2012-05-11,11563
215TH STREET,2012-05-18,9003
215TH STREET,2012-05-25,11027
215TH STREET,2012-06-01,10107
215TH STREET,2012-06-08,11660
215TH STREET,2012-06-15,10964
215TH STREET,2012-06-22,10702
215TH STREET,2012-06-29,10040
215TH STREET,2012-07-06,9283
215TH STREET,2012-07-13,10694
215TH STREET,2012-07-20,10346
215TH STREET,2012-07-27,10630
215TH STREET,2012-08-03,10802
215TH STREET,2012-08-10,10511
215TH STREET,2012-08-17,10200
215TH STREET,2012-08-24,9923
215TH STREET,2012-08-31,10594
215TH STREET,2012-09-07,10401
215TH STREET,2012-09-14,12209
215TH STREET,2012-09-21,11918
215TH STREET,2012-09-28,12149
219TH ST-WHITE PLAINS ROAD,2010-06-04,15057
219TH ST-WHITE PLAINS ROAD,2010-06-11,16603
219TH ST-WHITE PLAINS ROAD,2010-06-18,16860
219TH ST-WHITE PLAINS ROAD,2010-06-25,16983
219TH ST-WHITE PLAINS ROAD,2010-07-02,17733
219TH ST-WHITE PLAINS ROAD,2010-07-09,16813
219TH ST-WHITE PLAINS ROAD,2010-07-16,17504
219TH ST-WHITE PLAINS ROAD,2010-07-23,17344
219TH ST-WHITE PLAINS ROAD,2010-07-30,17621
219TH ST-WHITE PLAINS ROAD,2010-08-06,17107
219TH ST-WHITE PLAINS ROAD,2010-08-13,17070
219TH ST-WHITE PLAINS ROAD,2010-08-20,17046
219TH ST-WHITE PLAINS ROAD,2010-08-27,17133
219TH ST-WHITE PLAINS ROAD,2010-09-03,17427
219TH ST-WHITE PLAINS ROAD,2010-09-10,16927
219TH ST-WHITE PLAINS ROAD,2010-09-17,18443
219TH ST-WHITE PLAINS ROAD,2010-09-24,18219
219TH ST-WHITE PLAINS ROAD,2010-10-01,16853
219TH ST-WHITE PLAINS ROAD,2010-10-08,17688
219TH ST-WHITE PLAINS ROAD,2010-10-15,17216
219TH ST-WHITE PLAINS ROAD,2010-10-22,17986
219TH ST-WHITE PLAINS ROAD,2010-10-29,17756
219TH ST-WHITE PLAINS ROAD,2010-11-05,17327
219TH ST-WHITE PLAINS ROAD,2010-11-12,17282
219TH ST-WHITE PLAINS ROAD,2010-11-19,17721
219TH ST-WHITE PLAINS ROAD,2010-11-26,15713
219TH ST-WHITE PLAINS ROAD,2010-12-03,17438
219TH ST-WHITE PLAINS ROAD,2010-12-10,17125
219TH ST-WHITE PLAINS ROAD,2010-12-17,16972
219TH ST-WHITE PLAINS ROAD,2010-12-24,15979
219TH ST-WHITE PLAINS ROAD,2010-12-31,13566
219TH ST-WHITE PLAINS ROAD,2011-01-07,16244
219TH ST-WHITE PLAINS ROAD,2011-01-14,16237
219TH ST-WHITE PLAINS ROAD,2011-01-21,15759
219TH ST-WHITE PLAINS ROAD,2011-01-28,15248
219TH ST-WHITE PLAINS ROAD,2011-02-04,17132
219TH ST-WHITE PLAINS ROAD,2011-02-11,17486
219TH ST-WHITE PLAINS ROAD,2011-02-18,17692
219TH ST-WHITE PLAINS ROAD,2011-02-25,15812
219TH ST-WHITE PLAINS ROAD,2011-03-04,17872
219TH ST-WHITE PLAINS ROAD,2011-03-11,17499
219TH ST-WHITE PLAINS ROAD,2011-03-18,17982
219TH ST-WHITE PLAINS ROAD,2011-03-25,17613
219TH ST-WHITE PLAINS ROAD,2011-04-01,17547
219TH ST-WHITE PLAINS ROAD,2011-04-08,17774
219TH ST-WHITE PLAINS ROAD,2011-04-15,18005
219TH ST-WHITE PLAINS ROAD,2011-04-22,13123
219TH ST-WHITE PLAINS ROAD,2011-04-29,16646
219TH ST-WHITE PLAINS ROAD,2011-05-06,14130
219TH ST-WHITE PLAINS ROAD,2011-05-20,17188
219TH ST-WHITE PLAINS ROAD,2011-05-27,17820
219TH ST-WHITE PLAINS ROAD,2011-06-03,16496
219TH ST-WHITE PLAINS ROAD,2011-06-10,17618
219TH ST-WHITE PLAINS ROAD,2011-06-17,17515
219TH ST-WHITE PLAINS ROAD,2011-06-24,17821
219TH ST-WHITE PLAINS ROAD,2011-07-01,18297
219TH ST-WHITE PLAINS ROAD,2011-07-08,16205
219TH ST-WHITE PLAINS ROAD,2011-07-15,17129
219TH ST-WHITE PLAINS ROAD,2011-07-22,16857
219TH ST-WHITE PLAINS ROAD,2011-07-29,16716
219TH ST-WHITE PLAINS ROAD,2011-08-05,13915
219TH ST-WHITE PLAINS ROAD,2011-08-12,17181
219TH ST-WHITE PLAINS ROAD,2011-08-19,16477
219TH ST-WHITE PLAINS ROAD,2011-08-26,13434
219TH ST-WHITE PLAINS ROAD,2011-09-02,13072
219TH ST-WHITE PLAINS ROAD,2011-09-09,17136
219TH ST-WHITE PLAINS ROAD,2011-09-16,20853
219TH ST-WHITE PLAINS ROAD,2011-09-23,20843
219TH ST-WHITE PLAINS ROAD,2011-09-30,15500
219TH ST-WHITE PLAINS ROAD,2011-10-07,21086
219TH ST-WHITE PLAINS ROAD,2011-10-14,19953
219TH ST-WHITE PLAINS ROAD,2011-10-21,21168
219TH ST-WHITE PLAINS ROAD,2011-10-28,21244
219TH ST-WHITE PLAINS ROAD,2011-11-04,20070
219TH ST-WHITE PLAINS ROAD,2011-11-11,20144
219TH ST-WHITE PLAINS ROAD,2011-11-18,21199
219TH ST-WHITE PLAINS ROAD,2011-11-25,17922
219TH ST-WHITE PLAINS ROAD,2011-12-02,20801
219TH ST-WHITE PLAINS ROAD,2011-12-09,20735
219TH ST-WHITE PLAINS ROAD,2011-12-16,21066
219TH ST-WHITE PLAINS ROAD,2011-12-23,20237
219TH ST-WHITE PLAINS ROAD,2011-12-30,15211
219TH ST-WHITE PLAINS ROAD,2012-01-06,18448
219TH ST-WHITE PLAINS ROAD,2012-01-13,19968
219TH ST-WHITE PLAINS ROAD,2012-01-20,18710
219TH ST-WHITE PLAINS ROAD,2012-01-27,19469
219TH ST-WHITE PLAINS ROAD,2012-02-03,20546
219TH ST-WHITE PLAINS ROAD,2012-02-10,21050
219TH ST-WHITE PLAINS ROAD,2012-02-17,20754
219TH ST-WHITE PLAINS ROAD,2012-02-24,17483
219TH ST-WHITE PLAINS ROAD,2012-03-02,20586
219TH ST-WHITE PLAINS ROAD,2012-03-09,21254
219TH ST-WHITE PLAINS ROAD,2012-03-16,21173
219TH ST-WHITE PLAINS ROAD,2012-03-23,21462
219TH ST-WHITE PLAINS ROAD,2012-03-30,16290
219TH ST-WHITE PLAINS ROAD,2012-04-06,20246
219TH ST-WHITE PLAINS ROAD,2012-04-13,18228
219TH ST-WHITE PLAINS ROAD,2012-04-20,21131
219TH ST-WHITE PLAINS ROAD,2012-04-27,20797
219TH ST-WHITE PLAINS ROAD,2012-05-04,20948
219TH ST-WHITE PLAINS ROAD,2012-05-11,21405
219TH ST-WHITE PLAINS ROAD,2012-05-18,19142
219TH ST-WHITE PLAINS ROAD,2012-05-25,20989
219TH ST-WHITE PLAINS ROAD,2012-06-01,19238
219TH ST-WHITE PLAINS ROAD,2012-06-08,20892
219TH ST-WHITE PLAINS ROAD,2012-06-15,18472
219TH ST-WHITE PLAINS ROAD,2012-06-22,18211
219TH ST-WHITE PLAINS ROAD,2012-06-29,18277
219TH ST-WHITE PLAINS ROAD,2012-07-06,17553
219TH ST-WHITE PLAINS ROAD,2012-07-13,19193
219TH ST-WHITE PLAINS ROAD,2012-07-20,18572
219TH ST-WHITE PLAINS ROAD,2012-07-27,18534
219TH ST-WHITE PLAINS ROAD,2012-08-03,18311
219TH ST-WHITE PLAINS ROAD,2012-08-10,18280
219TH ST-WHITE PLAINS ROAD,2012-08-17,18327
219TH ST-WHITE PLAINS ROAD,2012-08-24,17996
219TH ST-WHITE PLAINS ROAD,2012-08-31,18334
219TH ST-WHITE PLAINS ROAD,2012-09-07,18144
219TH ST-WHITE PLAINS ROAD,2012-09-14,18857
219TH ST-WHITE PLAINS ROAD,2012-09-21,18260
219TH ST-WHITE PLAINS ROAD,2012-09-28,18241
21ST STREET-JACKSON AVENUE,2010-06-04,4189
21ST STREET-JACKSON AVENUE,2010-06-11,6641
21ST STREET-JACKSON AVENUE,2010-06-18,6522
21ST STREET-JACKSON AVENUE,2010-06-25,6921
21ST STREET-JACKSON AVENUE,2010-07-02,6292
21ST STREET-JACKSON AVENUE,2010-07-09,6440
21ST STREET-JACKSON AVENUE,2010-07-16,6530
21ST STREET-JACKSON AVENUE,2010-07-23,4855
21ST STREET-JACKSON AVENUE,2010-07-30,4972
21ST STREET-JACKSON AVENUE,2010-08-06,6606
21ST STREET-JACKSON AVENUE,2010-08-13,6783
21ST STREET-JACKSON AVENUE,2010-08-20,6480
21ST STREET-JACKSON AVENUE,2010-08-27,4627
21ST STREET-JACKSON AVENUE,2010-09-03,6173
21ST STREET-JACKSON AVENUE,2010-09-10,5781
21ST STREET-JACKSON AVENUE,2010-09-17,5638
21ST STREET-JACKSON AVENUE,2010-09-24,6295
21ST STREET-JACKSON AVENUE,2010-10-01,4812
21ST STREET-JACKSON AVENUE,2010-10-08,6422
21ST STREET-JACKSON AVENUE,2010-10-15,6130
21ST STREET-JACKSON AVENUE,2010-10-22,4903
21ST STREET-JACKSON AVENUE,2010-10-29,4943
21ST STREET-JACKSON AVENUE,2010-11-05,7211
21ST STREET-JACKSON AVENUE,2010-11-12,8585
21ST STREET-JACKSON AVENUE,2010-11-19,6285
21ST STREET-JACKSON AVENUE,2010-11-26,4993
21ST STREET-JACKSON AVENUE,2010-12-03,4992
21ST STREET-JACKSON AVENUE,2010-12-10,6154
21ST STREET-JACKSON AVENUE,2010-12-17,6368
21ST STREET-JACKSON AVENUE,2010-12-24,5602
21ST STREET-JACKSON AVENUE,2010-12-31,4799
21ST STREET-JACKSON AVENUE,2011-01-07,6164
21ST STREET-JACKSON AVENUE,2011-01-14,6375
21ST STREET-JACKSON AVENUE,2011-01-21,6357
21ST STREET-JACKSON AVENUE,2011-01-28,6921
21ST STREET-JACKSON AVENUE,2011-02-04,6967
21ST STREET-JACKSON AVENUE,2011-02-11,6911
21ST STREET-JACKSON AVENUE,2011-02-18,6628
21ST STREET-JACKSON AVENUE,2011-02-25,6728
21ST STREET-JACKSON AVENUE,2011-03-04,6639
21ST STREET-JACKSON AVENUE,2011-03-11,7632
21ST STREET-JACKSON AVENUE,2011-03-18,7573
21ST STREET-JACKSON AVENUE,2011-03-25,7005
21ST STREET-JACKSON AVENUE,2011-04-01,6791
21ST STREET-JACKSON AVENUE,2011-04-08,7076
21ST STREET-JACKSON AVENUE,2011-04-15,7105
21ST STREET-JACKSON AVENUE,2011-04-22,6683
21ST STREET-JACKSON AVENUE,2011-04-29,6932
21ST STREET-JACKSON AVENUE,2011-05-06,7188
21ST STREET-JACKSON AVENUE,2011-05-20,7329
21ST STREET-JACKSON AVENUE,2011-05-27,7660
21ST STREET-JACKSON AVENUE,2011-06-03,6411
21ST STREET-JACKSON AVENUE,2011-06-10,6769
21ST STREET-JACKSON AVENUE,2011-06-17,6718
21ST STREET-JACKSON AVENUE,2011-06-24,6824
21ST STREET-JACKSON AVENUE,2011-07-01,7169
21ST STREET-JACKSON AVENUE,2011-07-08,6374
21ST STREET-JACKSON AVENUE,2011-07-15,7144
21ST STREET-JACKSON AVENUE,2011-07-22,6917
21ST STREET-JACKSON AVENUE,2011-07-29,6729
